id_prodi,kode_prodi,tahun,daya_tampung,peminat,diterima,keketatan
752010,17521010,2021,40,162,40,24.69%
752010,17521010,2022,40,109,40,36.7%
752010,17521010,2023,40,105,40,38.1%
752010,17521010,2024,40,95,40,42.11%
752010,17521010,2025,40,98,40,40.82%
752011,17521011,2021,75,402,76,18.66%
752011,17521011,2022,60,403,60,14.89%
752011,17521011,2023,60,532,60,11.28%
752011,17521011,2024,36,495,36,7.27%
752011,17521011,2025,36,486,36,7.41%
752012,17521012,2021,65,33,22,196.97%
752012,17521012,2022,68,43,32,158.14%
752012,17521012,2023,49,18,12,272.22%
752012,17521012,2024,53,23,12,230.43%
752012,17521012,2025,47,13,10,361.54%
752013,17521013,2021,30,34,24,88.24%
752013,17521013,2022,40,27,19,148.15%
752013,17521013,2023,26,21,19,123.81%
752013,17521013,2024,26,20,15,130%
752013,17521013,2025,30,29,17,103.45%
752014,17521014,2021,65,22,13,295.45%
752014,17521014,2022,68,29,19,234.48%
752014,17521014,2023,49,10,8,490%
752014,17521014,2024,53,14,12,378.57%
752014,17521014,2025,47,14,11,335.71%
752015,17521015,2021,45,618,45,7.28%
752015,17521015,2022,45,665,46,6.77%
752015,17521015,2023,45,833,45,5.4%
752015,17521015,2024,45,822,45,5.47%
752015,17521015,2025,45,841,45,5.35%
752016,17521016,2021,65,35,19,185.71%
752016,17521016,2022,68,24,17,283.33%
752016,17521016,2023,49,13,10,376.92%
752016,17521016,2024,53,13,9,407.69%
752016,17521016,2025,30,10,7,300%
752017,17521017,2021,35,100,35,35%
752017,17521017,2022,25,127,25,19.69%
752017,17521017,2023,25,146,25,17.12%
752017,17521017,2024,30,146,30,20.55%
752017,17521017,2025,30,167,30,17.96%
752018,17521018,2021,35,58,35,60.34%
752018,17521018,2022,25,78,26,32.05%
752018,17521018,2023,30,77,30,38.96%
752018,17521018,2024,30,68,30,44.12%
752018,17521018,2025,30,67,30,44.78%
752019,17521019,2021,36,457,38,7.88%
752019,17521019,2022,24,473,25,5.07%
752019,17521019,2023,27,532,27,5.08%
752019,17521019,2024,27,474,27,5.7%
752019,17521019,2025,30,586,30,5.12%
752020,17521020,2021,30,19,14,157.89%
752020,17521020,2022,40,51,40,78.43%
752020,17521020,2023,30,79,30,37.97%
752020,17521020,2024,30,67,30,44.78%
752020,17521020,2025,34,158,34,21.52%
752021,17521021,2021,8,0,0,0%
752021,17521021,2023,11,1,1,1100%
752021,17521021,2024,13,6,2,216.67%
752021,17521021,2025,7,3,3,233.33%
752022,17521022,2021,30,85,30,35.29%
752022,17521022,2022,30,106,30,28.3%
752022,17521022,2023,50,73,50,68.49%
752022,17521022,2024,50,77,50,64.94%
752022,17521022,2025,40,53,40,75.47%
752023,17521023,2021,20,48,20,41.67%
752023,17521023,2022,20,69,20,28.99%
752023,17521023,2023,30,53,30,56.6%
752023,17521023,2024,36,49,27,73.47%
752023,17521023,2025,36,117,36,30.77%
752024,17521024,2021,30,41,24,73.17%
752024,17521024,2022,40,29,22,137.93%
752024,17521024,2023,30,33,18,90.91%
752024,17521024,2024,30,30,25,100%
752024,17521024,2025,30,44,27,68.18%
752026,17521026,2021,20,31,20,64.52%
752026,17521026,2022,20,23,18,86.96%
752026,17521026,2023,30,30,27,100%
752026,17521026,2024,36,17,12,211.76%
752026,17521026,2025,36,29,24,124.14%
752027,17521027,2021,24,18,14,133.33%
752027,17521027,2022,35,30,24,116.67%
752027,17521027,2023,22,31,22,70.97%
752027,17521027,2024,25,18,14,138.89%
752027,17521027,2025,28,43,28,65.12%
752028,17521028,2021,25,43,25,58.14%
752028,17521028,2022,33,47,33,70.21%
752028,17521028,2023,27,23,19,117.39%
752028,17521028,2024,33,31,24,106.45%
752028,17521028,2025,33,54,33,61.11%
752029,17521029,2021,13,6,4,216.67%
752029,17521029,2022,31,13,10,238.46%
752029,17521029,2023,4,6,3,66.67%
752029,17521029,2024,10,11,7,90.91%
752029,17521029,2025,11,15,11,73.33%
752030,17521030,2021,22,25,16,88%
752030,17521030,2022,20,27,19,74.07%
752030,17521030,2023,19,37,19,51.35%
752030,17521030,2024,25,32,20,78.13%
752030,17521030,2025,25,42,25,59.52%
752031,17521031,2021,30,66,30,45.45%
752031,17521031,2022,30,75,30,40%
752031,17521031,2023,29,76,29,38.16%
752031,17521031,2024,35,59,35,59.32%
752031,17521031,2025,37,54,37,68.52%
752032,17521032,2021,20,16,11,125%
752032,17521032,2022,34,18,14,188.89%
752032,17521032,2023,18,17,13,105.88%
752032,17521032,2024,12,27,12,44.44%
752032,17521032,2025,30,46,30,65.22%
752033,17521033,2021,15,219,15,6.85%
752033,17521033,2022,15,293,15,5.12%
752033,17521033,2023,12,309,12,3.88%
752033,17521033,2024,21,282,21,7.45%
752033,17521033,2025,21,386,21,5.44%
752037,17521037,2023,25,20,17,125%
752037,17521037,2024,30,33,26,90.91%
752037,17521037,2025,24,27,17,88.89%
752038,17521038,2021,35,50,35,70%
752038,17521038,2022,25,50,25,50%
752038,17521038,2023,57,38,30,150%
752038,17521038,2024,35,36,27,97.22%
752038,17521038,2025,35,58,35,60.34%
752039,17521039,2021,36,60,36,60%
752039,17521039,2022,25,36,25,69.44%
752039,17521039,2023,48,46,35,104.35%
752039,17521039,2024,45,62,44,72.58%
752039,17521039,2025,45,84,44,53.57%
752040,17521040,2021,75,165,75,45.45%
752040,17521040,2022,75,136,76,55.15%
752040,17521040,2023,97,91,72,106.59%
752040,17521040,2024,90,118,90,76.27%
752040,17521040,2025,75,114,75,65.79%
752041,17521041,2021,45,21,8,214.29%
752041,17521041,2022,48,24,14,200%
752041,17521041,2023,45,31,16,145.16%
752041,17521041,2024,40,29,10,137.93%
752041,17521041,2025,50,46,38,108.7%
752042,17521042,2021,45,177,45,25.42%
752042,17521042,2022,50,148,50,33.78%
752042,17521042,2023,60,153,60,39.22%
752042,17521042,2024,35,142,35,24.65%
752042,17521042,2025,49,167,49,29.34%
752043,17521043,2021,45,177,46,25.42%
752043,17521043,2022,50,142,50,35.21%
752043,17521043,2023,65,128,65,50.78%
752043,17521043,2024,60,111,60,54.05%
752043,17521043,2025,70,149,70,46.98%
752044,17521044,2021,75,717,75,10.46%
752044,17521044,2022,85,709,85,11.99%
752044,17521044,2023,100,617,100,16.21%
752044,17521044,2024,50,695,50,7.19%
752044,17521044,2025,50,831,50,6.02%
752045,17521045,2021,56,63,45,88.89%
752045,17521045,2022,40,70,40,57.14%
752045,17521045,2023,40,66,40,60.61%
752045,17521045,2024,37,57,37,64.91%
752045,17521045,2025,37,84,37,44.05%
752046,17521046,2021,9,10,7,90%
752046,17521046,2022,10,12,10,83.33%
752046,17521046,2023,20,15,13,133.33%
752046,17521046,2024,15,20,18,75%
752046,17521046,2025,20,40,20,50%
752047,17521047,2021,40,84,40,47.62%
752047,17521047,2022,32,101,33,31.68%
752047,17521047,2023,30,110,30,27.27%
752047,17521047,2024,30,110,30,27.27%
752047,17521047,2025,30,214,30,14.02%
752048,17521048,2021,30,12,10,250%
752048,17521048,2022,32,5,4,640%
752048,17521048,2023,25,6,5,416.67%
752048,17521048,2024,13,9,8,144.44%
752048,17521048,2025,13,8,3,162.5%
752049,17521049,2021,50,172,50,29.07%
752049,17521049,2022,40,109,40,36.7%
752049,17521049,2023,40,89,40,44.94%
752049,17521049,2024,30,76,30,39.47%
752049,17521049,2025,30,77,30,38.96%
752050,17521050,2021,140,430,140,32.56%
752050,17521050,2022,108,455,108,23.74%
752050,17521050,2023,103,397,103,25.94%
752050,17521050,2024,120,396,120,30.3%
752050,17521050,2025,113,412,113,27.43%
752051,17521051,2021,58,386,58,15.03%
752051,17521051,2022,42,358,42,11.73%
752051,17521051,2023,60,373,60,16.09%
752051,17521051,2024,94,307,94,30.62%
752051,17521051,2025,60,357,60,16.81%
752052,17521052,2021,70,527,71,13.28%
752052,17521052,2022,70,658,70,10.64%
752052,17521052,2023,74,585,74,12.65%
752052,17521052,2024,112,625,112,17.92%
752052,17521052,2025,65,487,65,13.35%
752053,17521053,2021,27,24,11,112.5%
752053,17521053,2022,27,15,6,180%
752053,17521053,2023,31,30,19,103.33%
752053,17521053,2024,40,41,21,97.56%
752053,17521053,2025,36,55,36,65.45%
752054,17521054,2021,35,122,35,28.69%
752054,17521054,2022,25,98,26,25.51%
752054,17521054,2023,48,61,47,78.69%
752054,17521054,2024,35,48,35,72.92%
752054,17521054,2025,35,68,35,51.47%
752055,17521055,2021,35,280,36,12.5%
752055,17521055,2022,25,242,27,10.33%
752055,17521055,2023,45,220,45,20.45%
752055,17521055,2024,60,253,60,23.72%
752055,17521055,2025,60,293,60,20.48%
752056,17521056,2021,35,54,35,64.81%
752056,17521056,2022,45,48,20,93.75%
752056,17521056,2023,40,52,40,76.92%
752056,17521056,2024,48,56,41,85.71%
752056,17521056,2025,54,43,36,125.58%
752057,17521057,2021,35,142,36,24.65%
752057,17521057,2022,30,211,30,14.22%
752057,17521057,2023,45,233,45,19.31%
752057,17521057,2024,60,254,60,23.62%
752057,17521057,2025,60,296,60,20.27%
752058,17521058,2021,40,40,28,100%
752058,17521058,2022,45,39,24,115.38%
752058,17521058,2023,24,20,16,120%
752058,17521058,2024,30,46,30,65.22%
752058,17521058,2025,35,30,17,116.67%
752059,17521059,2021,20,26,20,76.92%
752059,17521059,2022,16,26,16,61.54%
752059,17521059,2023,20,26,20,76.92%
752059,17521059,2024,20,21,18,95.24%
752059,17521059,2025,20,27,20,74.07%
752062,17521062,2023,10,203,10,4.93%
752062,17521062,2024,24,265,24,9.06%
752062,17521062,2025,33,232,33,14.22%
752064,17521064,2024,24,175,24,13.71%
752064,17521064,2025,30,192,30,15.63%
752065,17521065,2024,20,14,10,142.86%
752065,17521065,2025,20,19,14,105.26%
752066,17521066,2024,17,14,10,121.43%
752066,17521066,2025,20,22,18,90.91%
752067,17521067,2025,15,1,1,1500%
752034,17522034,2022,16,7,7,228.57%
752034,17522034,2023,8,12,8,66.67%
752034,17522034,2024,18,12,6,150%
752034,17522034,2025,20,10,7,200%
752035,17522035,2023,6,1,0,600%
752035,17522035,2024,8,1,1,800%
752035,17522035,2025,20,2,1,1000%
752036,17522036,2023,6,2,2,300%
752036,17522036,2024,8,7,2,114.29%
752036,17522036,2025,20,9,7,222.22%
752063,17522063,2023,6,5,0,120%
752063,17522063,2024,6,3,3,200%
752063,17522063,2025,15,2,0,750%
752060,17523060,2023,12,53,12,22.64%
752060,17523060,2024,18,51,18,35.29%
752060,17523060,2025,27,108,27,25%
752061,17523061,2023,20,24,20,83.33%
752061,17523061,2024,14,46,23,30.43%
752061,17523061,2025,20,23,17,86.96%
722001,17221001,2021,27,50,21,54%
722001,17221001,2022,27,33,21,81.82%
722001,17221001,2023,30,26,14,115.38%
722001,17221001,2024,30,25,18,120%
722001,17221001,2025,15,34,22,44.12%
722002,17221002,2021,15,12,5,125%
722002,17221002,2022,15,13,8,115.38%
722002,17221002,2023,15,17,10,88.24%
722002,17221002,2024,15,13,10,115.38%
722002,17221002,2025,15,18,9,83.33%
722003,17221003,2021,18,12,8,150%
722003,17221003,2022,18,9,7,200%
722003,17221003,2023,18,9,7,200%
722003,17221003,2024,18,9,5,200%
722003,17221003,2025,18,14,11,128.57%
722004,17221004,2021,12,13,9,92.31%
722004,17221004,2022,12,8,4,150%
722004,17221004,2023,12,3,2,400%
722004,17221004,2024,12,11,8,109.09%
722004,17221004,2025,12,2,2,600%
722005,17221005,2021,18,18,12,100%
722005,17221005,2022,18,14,10,128.57%
722005,17221005,2023,18,11,6,163.64%
722005,17221005,2024,18,6,4,300%
722005,17221005,2025,12,11,8,109.09%
722006,17221006,2021,12,7,3,171.43%
722006,17221006,2022,12,4,3,300%
722006,17221006,2023,12,5,3,240%
722006,17221006,2024,12,3,3,400%
722006,17221006,2025,9,2,1,450%
722007,17221007,2021,27,75,41,36%
722007,17221007,2022,27,60,39,45%
722007,17221007,2023,30,31,20,96.77%
722007,17221007,2024,30,39,30,76.92%
722007,17221007,2025,36,37,26,97.3%
722008,17221008,2021,12,3,1,400%
722008,17221008,2022,12,2,1,600%
722008,17221008,2023,12,2,1,600%
722008,17221008,2024,12,0,0,0%
722009,17221009,2021,24,10,6,240%
722009,17221009,2022,24,26,10,92.31%
722009,17221009,2023,24,4,1,600%
722009,17221009,2024,24,12,9,200%
722009,17221009,2025,12,12,8,100%
722010,17221010,2021,60,76,43,78.95%
722010,17221010,2022,60,44,30,136.36%
722010,17221010,2023,60,32,23,187.5%
722010,17221010,2024,60,39,23,153.85%
722010,17221010,2025,36,39,26,92.31%
722011,17221011,2021,24,5,2,480%
722011,17221011,2022,24,8,5,300%
722011,17221011,2023,24,7,4,342.86%
722011,17221011,2024,24,6,4,400%
722011,17221011,2025,12,5,1,240%
722012,17221012,2021,12,11,5,109.09%
722012,17221012,2022,12,9,3,133.33%
722012,17221012,2023,12,11,5,109.09%
722012,17221012,2024,12,6,5,200%
722012,17221012,2025,6,6,4,100%
722013,17221013,2021,12,6,3,200%
722013,17221013,2022,12,2,1,600%
722013,17221013,2023,12,7,4,171.43%
722013,17221013,2024,12,7,6,171.43%
722013,17221013,2025,9,10,4,90%
722017,17221017,2021,18,20,8,90%
722017,17221017,2022,18,13,8,138.46%
722017,17221017,2023,18,30,18,60%
722017,17221017,2024,18,17,8,105.88%
722017,17221017,2025,18,14,5,128.57%
722018,17221018,2021,36,29,16,124.14%
722018,17221018,2022,36,38,21,94.74%
722018,17221018,2023,36,24,14,150%
722018,17221018,2024,36,19,14,189.47%
722018,17221018,2025,12,23,12,52.17%
722019,17221019,2021,36,160,105,22.5%
722019,17221019,2022,36,178,117,20.22%
722019,17221019,2023,42,124,93,33.87%
722019,17221019,2024,42,155,100,27.1%
722019,17221019,2025,45,158,114,28.48%
722020,17221020,2021,36,70,39,51.43%
722020,17221020,2022,36,64,36,56.25%
722020,17221020,2023,36,45,26,80%
722020,17221020,2024,36,48,34,75%
722020,17221020,2025,24,49,30,48.98%
722021,17221021,2021,48,167,108,28.74%
722021,17221021,2022,48,181,125,26.52%
722021,17221021,2023,48,105,74,45.71%
722021,17221021,2024,48,134,105,35.82%
722021,17221021,2025,48,173,99,27.75%
722022,17221022,2021,24,19,13,126.32%
722022,17221022,2022,24,28,18,85.71%
722022,17221022,2023,24,21,16,114.29%
722022,17221022,2024,24,27,21,88.89%
722022,17221022,2025,18,18,11,100%
722023,17221023,2021,12,11,6,109.09%
722023,17221023,2022,12,6,1,200%
722023,17221023,2023,12,12,11,100%
722023,17221023,2024,12,5,5,240%
722023,17221023,2025,12,6,5,200%
722024,17221024,2021,36,70,37,51.43%
722024,17221024,2022,36,61,41,59.02%
722024,17221024,2023,36,54,22,66.67%
722024,17221024,2024,36,56,32,64.29%
722024,17221024,2025,24,75,46,32%
722025,17221025,2021,30,70,37,42.86%
722025,17221025,2022,30,72,38,41.67%
722025,17221025,2023,30,34,23,88.24%
722025,17221025,2024,30,52,35,57.69%
722025,17221025,2025,18,47,31,38.3%
722026,17221026,2021,18,63,31,28.57%
722026,17221026,2022,18,57,34,31.58%
722026,17221026,2023,18,30,15,60%
722026,17221026,2024,18,30,19,60%
722026,17221026,2025,21,27,20,77.78%
722027,17221027,2021,12,22,15,54.55%
722027,17221027,2022,12,22,14,54.55%
722027,17221027,2023,12,20,12,60%
722027,17221027,2024,12,30,21,40%
722027,17221027,2025,18,37,28,48.65%
722028,17221028,2021,9,11,3,81.82%
722028,17221028,2022,9,4,2,225%
722028,17221028,2023,9,2,1,450%
722028,17221028,2024,9,3,1,300%
722028,17221028,2025,3,7,4,42.86%
722029,17221029,2021,9,6,4,150%
722029,17221029,2022,9,2,1,450%
722029,17221029,2023,9,0,0,0%
722029,17221029,2024,9,2,0,450%
722030,17221030,2021,36,17,10,211.76%
722030,17221030,2022,36,10,8,360%
722030,17221030,2023,36,11,10,327.27%
722030,17221030,2024,36,7,6,514.29%
722030,17221030,2025,12,9,8,133.33%
722031,17221031,2021,15,1,1,1500%
722031,17221031,2022,15,8,6,187.5%
722031,17221031,2023,15,5,5,300%
722031,17221031,2024,15,6,5,250%
722031,17221031,2025,6,5,1,120%
722032,17221032,2021,24,30,14,80%
722032,17221032,2022,24,24,12,100%
722032,17221032,2023,24,16,12,150%
722032,17221032,2024,24,29,16,82.76%
722032,17221032,2025,12,29,14,41.38%
722033,17221033,2021,24,25,14,96%
722033,17221033,2022,24,39,28,61.54%
722033,17221033,2023,24,20,10,120%
722033,17221033,2024,24,7,4,342.86%
722033,17221033,2025,12,30,18,40%
722034,17221034,2021,21,13,10,161.54%
722034,17221034,2022,21,17,13,123.53%
722034,17221034,2023,21,12,9,175%
722034,17221034,2024,21,15,12,140%
722034,17221034,2025,9,10,6,90%
722035,17221035,2021,60,122,65,49.18%
722035,17221035,2022,60,111,69,54.05%
722035,17221035,2023,60,63,38,95.24%
722035,17221035,2024,60,101,69,59.41%
722035,17221035,2025,18,61,40,29.51%
722036,17221036,2021,60,120,81,50%
722036,17221036,2022,60,124,85,48.39%
722036,17221036,2023,60,80,52,75%
722036,17221036,2024,60,114,79,52.63%
722036,17221036,2025,48,78,51,61.54%
722037,17221037,2021,72,74,44,97.3%
722037,17221037,2022,72,59,34,122.03%
722037,17221037,2023,72,33,24,218.18%
722037,17221037,2024,72,32,18,225%
722037,17221037,2025,15,37,23,40.54%
722038,17221038,2021,75,282,187,26.6%
722038,17221038,2022,75,211,138,35.55%
722038,17221038,2023,75,186,130,40.32%
722038,17221038,2024,75,203,127,36.95%
722038,17221038,2025,75,176,114,42.61%
722039,17221039,2021,36,8,4,450%
722039,17221039,2022,36,8,7,450%
722039,17221039,2023,36,6,3,600%
722039,17221039,2024,36,18,11,200%
722039,17221039,2025,36,21,14,171.43%
722040,17221040,2021,36,11,3,327.27%
722040,17221040,2022,36,8,6,450%
722040,17221040,2023,36,10,9,360%
722040,17221040,2024,36,20,15,180%
722040,17221040,2025,36,20,16,180%
722041,17221041,2021,24,3,3,800%
722041,17221041,2022,24,1,0,2400%
722041,17221041,2023,24,7,3,342.86%
722041,17221041,2024,24,0,0,0%
722041,17221041,2025,27,2,2,1350%
722042,17221042,2021,24,4,3,600%
722042,17221042,2022,24,4,2,600%
722042,17221042,2023,24,4,3,600%
722042,17221042,2024,24,4,2,600%
722042,17221042,2025,27,4,3,675%
722043,17221043,2021,48,201,140,23.88%
722043,17221043,2022,48,177,134,27.12%
722043,17221043,2023,48,182,135,26.37%
722043,17221043,2024,48,217,148,22.12%
722043,17221043,2025,54,209,163,25.84%
722044,17221044,2021,96,256,184,37.5%
722044,17221044,2022,96,253,176,37.94%
722044,17221044,2023,96,170,127,56.47%
722044,17221044,2024,96,157,119,61.15%
722044,17221044,2025,102,236,181,43.22%
722046,17221046,2021,72,170,111,42.35%
722046,17221046,2022,72,110,71,65.45%
722046,17221046,2023,72,121,83,59.5%
722046,17221046,2024,72,137,90,52.55%
722046,17221046,2025,42,127,90,33.07%
722047,17221047,2021,24,26,14,92.31%
722047,17221047,2022,24,45,25,53.33%
722047,17221047,2023,24,55,30,43.64%
722047,17221047,2024,24,55,32,43.64%
722047,17221047,2025,33,97,61,34.02%
722048,17221048,2021,36,19,11,189.47%
722048,17221048,2022,36,27,16,133.33%
722048,17221048,2023,36,11,7,327.27%
722048,17221048,2024,36,16,9,225%
722048,17221048,2025,36,21,11,171.43%
722049,17221049,2021,24,41,21,58.54%
722049,17221049,2022,24,61,30,39.34%
722049,17221049,2023,24,28,16,85.71%
722049,17221049,2024,24,29,21,82.76%
722049,17221049,2025,12,42,17,28.57%
722051,17221051,2021,12,10,7,120%
722051,17221051,2022,12,11,6,109.09%
722051,17221051,2023,12,10,4,120%
722051,17221051,2024,12,10,3,120%
722051,17221051,2025,6,7,4,85.71%
722052,17221052,2021,72,92,42,78.26%
722052,17221052,2022,72,87,49,82.76%
722052,17221052,2023,72,52,30,138.46%
722052,17221052,2024,72,56,32,128.57%
722052,17221052,2025,15,48,25,31.25%
722055,17223055,2023,18,2,0,900%
722055,17223055,2024,18,6,2,300%
722055,17223055,2025,9,7,4,128.57%
721001,17211001,2021,40,879,40,4.55%
721001,17211001,2022,44,874,44,5.03%
721001,17211001,2023,44,910,44,4.84%
721001,17211001,2024,48,926,52,5.18%
721001,17211001,2025,40,965,40,4.15%
721002,17211002,2021,6,147,6,4.08%
721002,17211002,2022,7,153,7,4.58%
721002,17211002,2023,7,179,7,3.91%
721002,17211002,2024,10,197,10,5.08%
721002,17211002,2025,10,239,10,4.18%
721003,17211003,2021,64,330,64,19.39%
721003,17211003,2022,71,347,71,20.46%
721003,17211003,2023,50,395,50,12.66%
721003,17211003,2024,50,508,51,9.84%
721003,17211003,2025,55,602,55,9.14%
721004,17211004,2021,19,265,19,7.17%
721004,17211004,2022,21,302,21,6.95%
721004,17211004,2023,30,398,30,7.54%
721004,17211004,2024,30,603,32,4.98%
721004,17211004,2025,30,736,30,4.08%
721005,17211005,2021,21,43,23,48.84%
721005,17211005,2022,24,62,24,38.71%
721005,17211005,2023,18,42,18,42.86%
721005,17211005,2024,20,70,20,28.57%
721005,17211005,2025,23,94,23,24.47%
721006,17211006,2021,15,16,11,93.75%
721006,17211006,2022,17,31,17,54.84%
721006,17211006,2023,12,30,12,40%
721006,17211006,2024,17,42,17,40.48%
721006,17211006,2025,17,57,17,29.82%
721007,17211007,2021,50,279,50,17.92%
721007,17211007,2022,55,267,55,20.6%
721007,17211007,2023,28,236,28,11.86%
721007,17211007,2024,33,282,33,11.7%
721007,17211007,2025,33,283,33,11.66%
721008,17211008,2021,24,123,24,19.51%
721008,17211008,2022,27,106,27,25.47%
721008,17211008,2023,19,114,19,16.67%
721008,17211008,2024,24,95,25,25.26%
721008,17211008,2025,24,111,24,21.62%
721009,17211009,2021,24,58,26,41.38%
721009,17211009,2022,27,67,27,40.3%
721009,17211009,2023,18,55,18,32.73%
721009,17211009,2024,23,48,23,47.92%
721009,17211009,2025,23,76,23,30.26%
721010,17211010,2021,21,56,23,37.5%
721010,17211010,2022,23,54,23,42.59%
721010,17211010,2023,16,43,16,37.21%
721010,17211010,2024,21,45,21,46.67%
721010,17211010,2025,21,58,21,36.21%
721011,17211011,2021,13,23,15,56.52%
721011,17211011,2022,14,17,7,82.35%
721011,17211011,2023,12,38,12,31.58%
721011,17211011,2024,12,19,12,63.16%
721011,17211011,2025,12,37,12,32.43%
721012,17211012,2021,24,57,28,42.11%
721012,17211012,2022,27,32,21,84.38%
721012,17211012,2023,24,29,23,82.76%
721012,17211012,2024,24,36,25,66.67%
721012,17211012,2025,24,25,20,96%
721013,17211013,2021,10,12,4,83.33%
721013,17211013,2022,11,7,6,157.14%
721013,17211013,2023,10,8,7,125%
721013,17211013,2024,12,8,7,150%
721013,17211013,2025,15,11,7,136.36%
721014,17211014,2021,18,47,19,38.3%
721014,17211014,2022,20,27,20,74.07%
721014,17211014,2023,14,15,7,93.33%
721014,17211014,2024,19,24,18,79.17%
721014,17211014,2025,19,37,19,51.35%
721015,17211015,2021,15,26,15,57.69%
721015,17211015,2022,16,19,13,84.21%
721015,17211015,2023,14,8,8,175%
721015,17211015,2024,14,33,14,42.42%
721015,17211015,2025,16,31,16,51.61%
721016,17211016,2021,43,102,45,42.16%
721016,17211016,2022,48,101,48,47.52%
721016,17211016,2023,43,80,43,53.75%
721016,17211016,2024,43,68,43,63.24%
721016,17211016,2025,36,76,36,47.37%
721017,17211017,2021,12,17,12,70.59%
721017,17211017,2022,14,39,14,35.9%
721017,17211017,2023,12,29,12,41.38%
721017,17211017,2024,12,15,13,80%
721017,17211017,2025,12,39,12,30.77%
721018,17211018,2021,44,29,22,151.72%
721018,17211018,2022,49,30,21,163.33%
721018,17211018,2023,44,28,20,157.14%
721018,17211018,2024,44,32,20,137.5%
721018,17211018,2025,30,30,22,100%
721019,17211019,2021,24,26,22,92.31%
721019,17211019,2022,27,23,18,117.39%
721019,17211019,2023,22,24,21,91.67%
721019,17211019,2024,27,28,18,96.43%
721019,17211019,2025,27,25,20,108%
721020,17211020,2021,10,6,3,166.67%
721020,17211020,2022,11,6,4,183.33%
721020,17211020,2023,10,8,7,125%
721020,17211020,2024,15,12,7,125%
721020,17211020,2025,10,4,2,250%
721021,17211021,2021,10,2,2,500%
721021,17211021,2022,11,1,1,1100%
721021,17211021,2023,10,3,3,333.33%
721021,17211021,2024,15,3,1,500%
721021,17211021,2025,12,2,2,600%
721022,17211022,2021,10,6,4,166.67%
721022,17211022,2022,11,6,6,183.33%
721022,17211022,2023,10,6,3,166.67%
721022,17211022,2024,15,4,2,375%
721022,17211022,2025,12,2,1,600%
721023,17211023,2021,15,13,12,115.38%
721023,17211023,2022,17,3,3,566.67%
721023,17211023,2023,15,13,6,115.38%
721023,17211023,2024,20,7,6,285.71%
721023,17211023,2025,14,3,2,466.67%
721024,17211024,2021,10,9,7,111.11%
721024,17211024,2022,11,5,5,220%
721024,17211024,2023,10,5,2,200%
721024,17211024,2024,15,2,2,750%
721024,17211024,2025,8,3,2,266.67%
721025,17211025,2021,12,17,12,70.59%
721025,17211025,2022,14,32,14,43.75%
721025,17211025,2023,12,21,12,57.14%
721025,17211025,2024,16,28,16,57.14%
721025,17211025,2025,16,31,16,51.61%
721026,17211026,2021,48,337,48,14.24%
721026,17211026,2022,53,348,53,15.23%
721026,17211026,2023,24,362,24,6.63%
721026,17211026,2024,24,477,28,5.03%
721026,17211026,2025,29,427,29,6.79%
721027,17211027,2021,34,531,34,6.4%
721027,17211027,2022,38,468,38,8.12%
721027,17211027,2023,20,475,20,4.21%
721027,17211027,2024,25,594,25,4.21%
721027,17211027,2025,25,657,25,3.81%
721028,17211028,2021,10,17,11,58.82%
721028,17211028,2022,11,14,8,78.57%
721028,17211028,2023,8,22,8,36.36%
721028,17211028,2024,13,31,13,41.94%
721028,17211028,2025,13,65,13,20%
721029,17211029,2021,28,45,32,62.22%
721029,17211029,2022,31,77,31,40.26%
721029,17211029,2023,18,74,18,24.32%
721029,17211029,2024,20,146,25,13.7%
721029,17211029,2025,23,145,23,15.86%
721030,17211030,2021,12,9,7,133.33%
721030,17211030,2022,14,12,7,116.67%
721030,17211030,2023,12,4,4,300%
721030,17211030,2024,12,5,4,240%
721030,17211030,2025,12,6,5,200%
721031,17211031,2021,10,19,12,52.63%
721031,17211031,2022,11,16,11,68.75%
721031,17211031,2023,10,13,8,76.92%
721031,17211031,2024,12,7,5,171.43%
721031,17211031,2025,12,11,6,109.09%
721032,17211032,2021,10,3,2,333.33%
721032,17211032,2022,11,13,8,84.62%
721032,17211032,2023,10,13,9,76.92%
721032,17211032,2024,12,8,7,150%
721032,17211032,2025,12,20,12,60%
721033,17211033,2021,33,66,33,50%
721033,17211033,2022,37,74,37,50%
721033,17211033,2023,33,58,33,56.9%
721033,17211033,2024,33,59,33,55.93%
721033,17211033,2025,38,85,38,44.71%
721034,17211034,2021,125,679,125,18.41%
721034,17211034,2022,138,624,138,22.12%
721034,17211034,2023,92,612,92,15.03%
721034,17211034,2024,92,802,92,11.47%
721034,17211034,2025,80,708,80,11.3%
721035,17211035,2021,82,428,82,19.16%
721035,17211035,2022,91,348,91,26.15%
721035,17211035,2023,60,313,60,19.17%
721035,17211035,2024,60,362,60,16.57%
721035,17211035,2025,60,457,60,13.13%
721036,17211036,2021,34,200,34,17%
721036,17211036,2022,38,183,38,20.77%
721036,17211036,2023,22,125,22,17.6%
721036,17211036,2024,22,136,22,16.18%
721036,17211036,2025,22,129,22,17.05%
721037,17211037,2021,34,241,34,14.11%
721037,17211037,2022,38,200,38,19%
721037,17211037,2023,22,147,22,14.97%
721037,17211037,2024,22,279,22,7.89%
721037,17211037,2025,22,277,22,7.94%
721038,17211038,2021,38,218,38,17.43%
721038,17211038,2022,42,159,42,26.42%
721038,17211038,2023,22,109,22,20.18%
